record_id,dataset,gold_label,normalized_claim_sha256,normalized_source_sha256,entity_linked,has_local_path,has_direct_edge,has_predicate_aligned_direct,has_qualifier_compatible_direct
pubhealth_train_1921,pubhealth,UNCERTAIN,038066001d86d1580bd0dffb356098e8c296795e77daac354ff622f767e7d052,2773d0280a58da64b71f9b89db3df152ea1c72bbd619080b6dadc0ffb690b2c4,1,0,0,0,0
pubhealth_train_1922,pubhealth,UNCERTAIN,93d8233b5eccddd75f2abd178697b8d5ed355e5f4c5b118f5ac307ee6cbef1cb,0cb46735a1de3a548d2bd2a0bfdd6de578054cfcb57da92805046ef2e8e66dec,1,0,0,0,0
pubhealth_train_1923,pubhealth,SUPPORT,e4272968c9c94d8ac7a797386cf22356508f1d6bdb5f33657007ca8e9e288181,ecc727209f34baf4cac61250a1642dce6a8abefe65c6f5ee1bc44ae379e851ee,0,0,0,0,0
pubhealth_train_1924,pubhealth,SUPPORT,eb1c6702badbded8ec31dde5e09473e4f5037d0a51ecf95596418a62b636fef7,6e1e89b82f37e74a701aef8041df2812f241ece8cc1edbf14e2b8ae6d54aaae7,1,1,0,0,0
pubhealth_train_1925,pubhealth,SUPPORT,112ac4b383cf0ac50f5aa14ed445f70f7e163dff6622579e4d08071df39346c2,5a8612eb8cfa19fe9df19894ff257d6d7739903fc4f73adc13072e334da59061,0,0,0,0,0
pubhealth_train_1926,pubhealth,SUPPORT,7a8d2ca99be8cba63c88ecf494f67ad41c24815f720162762fd566069c602c97,63fa47e2514b87323a3a5f84d5127efb902879525e616ce413f4dbcf0bb66d76,0,0,0,0,0
pubhealth_train_1927,pubhealth,UNCERTAIN,1455af9587f696023c7a91cd6bbb2c1f2f6d82a845519c9440e468c5a5f20758,6211c084fa07cd63a391733563ccb525488864e76b8b533803885441f4567257,1,1,1,0,0
pubhealth_train_1928,pubhealth,SUPPORT,5bea4f031add9058c79ca52421bd040760d8f4b7cd904d0cd51e4a730ec2b5be,a3f739d1d02284555697dad74bb3c6cab5d3ae2cf2404fd7d6e5c5d63f325b48,0,0,0,0,0
pubhealth_train_1929,pubhealth,UNCERTAIN,99faf94fa497ac5737f1631b495b94c95b17956d492558d9f72b5c74f15b525a,d5892b0f3c6208904d4d73d2f3655409b95dbf461090087ddcc0c57e51322193,1,0,0,0,0
pubhealth_train_1930,pubhealth,SUPPORT,5661e3b05e79fff4162bcacecca27cf9fe30a16a30fc444866bb73990cdf6d56,3f233e03fc524f750dd6d55bb0c0c3e1f0926a74e65892db94937ad43d36f120,1,0,0,0,0
pubhealth_train_1931,pubhealth,UNCERTAIN,548e9482097bdd9171a56234df391e31c62e3df9c6a368fc79759dffb9a857b6,c96c9ab2ea62cc956c34d6371c4bfb0555de5000bfd0cedf3a360c3264bc4aca,1,0,0,0,0
pubhealth_train_1932,pubhealth,SUPPORT,51d00f7139f12cd42e34a2ef582e8f7698260ef01a2a318c9903a56509aad9d6,2d8cf27d207370edb1a5ee802a49c8e1426e1c52d8e4685f96654fd26c58646a,0,0,0,0,0
pubhealth_train_1933,pubhealth,SUPPORT,710de2c6dbb49ac2962bc92780fc01e165c1e4fa1d205da0e9590623ef728486,30edcebc0fdd6b5b3379e8d5ec6b71046cf446fef64f0c2ffb76f6050003565b,0,0,0,0,0
pubhealth_train_1934,pubhealth,REFUTE,f0bd781057e15b533118e2a3f777266cd84d512150344cfb5f91e31d2af3b8fc,67b11a3e6bdf24a792b0e71195b069a2d24ce65cd476c78226de70db6cd984bd,0,0,0,0,0
pubhealth_train_1935,pubhealth,SUPPORT,6a3f78cce2614abfd09ac51860efba7bc83c3bf466e9a552cac7925a4c0e60d6,1b43bd26528a7d8e8a4a94eaf14d680eba97b94a2676a1aafbbe2417fae436d2,0,0,0,0,0
pubhealth_train_1936,pubhealth,REFUTE,6a5fb848108b577688b031b5608d304a27cdbc447fbb0fb1999fdc5837738f78,bb2fb6286409057fced76a07861468ff56344181bbb0d07b918e4c64a8b037d2,0,0,0,0,0
pubhealth_train_1937,pubhealth,SUPPORT,f0bd04e02f4af44dd324a9fb5a28e15b920e221ed5f047251204b020feab9ca1,7cce29d36d268250842f1e44a1b2cbdc10be0f69fc14908d9c29596ae375ee97,1,0,0,0,0
pubhealth_train_1938,pubhealth,UNCERTAIN,4015a1e65b1cacd7290201daa50601f00488cd77a5dd85e614a48b3176da4e01,8b2b883fab297fa225ac3adccb73a8f9a02e7738ffcd4ea5504b3df5a940ccfc,1,1,0,0,0
pubhealth_train_1939,pubhealth,REFUTE,a303a30fa391ddb95a9e37437642ab3764e55bdd55364a032eeac920df17d2e8,f00690697aee191e1944a98721181efb5cf9d43d8ef3b49158b0ea51ccf8b158,0,0,0,0,0
pubhealth_train_1940,pubhealth,SUPPORT,8405389dfb9fb245935d15547c18073826ac7c65982eef91e884f1fa1b052338,076df10fdcb8f89c393d3145dda179c0af5118620cc944c26fea88548286a53f,0,0,0,0,0
pubhealth_train_1941,pubhealth,REFUTE,b3a00fcf783287a99cc2dc75b5f40cedf90254df721a8809f97a3ca64c54a0f6,aa186e013c9c47b3bbf9daa73c26d2a1fb77fca324658b9b8b459a80402982b2,0,0,0,0,0
pubhealth_train_1942,pubhealth,SUPPORT,f3f92d87f0db024b64ec2b396658a34509f84f580449c53b5cf09f04d3cb18d3,28a3e0c21479b998b4db4e586bf44c88ec7fe8f783d75412c59c25874c2d9797,1,0,0,0,0
pubhealth_train_1943,pubhealth,UNCERTAIN,85403543c34ba801291679bf98a08b212785ac5f450963bb9ff4e48d4dba531d,5da89bc5a9c48a55c9225f72d9530c2e09324bacbb296ebf2c6b069207a2191f,0,0,0,0,0
pubhealth_train_1944,pubhealth,SUPPORT,05e9abbe98b768bed03f8931c5c9ae7cc06cd2ec12275e8b7916795011e45625,c03a98012bf10be0815c1a2a33ec5ccc275dbca0682d5b98582faf83f5165e43,1,0,0,0,0
pubhealth_train_1945,pubhealth,UNCERTAIN,42e7f0708e301c09459b582b678f9c5e97cf2412a6e6d962fccb04d7228de28b,94f126d753af0ce80481c09924a15d80284506e7a807bc423b1440b28d50f8c2,0,0,0,0,0
pubhealth_train_1946,pubhealth,SUPPORT,a63ce1c9f1c0deebaecd641e088daa857fe256614d3d9664a3e9799f76a0cdcc,7ca3f66121e2cfbc077f09fe3aaf5d4833548dbf84360a2b583696322e2f3a88,1,0,0,0,0
pubhealth_train_1947,pubhealth,SUPPORT,e6ef10933ade2d1b44b3fa9a4b71c414caf79a66ba525b9a43c31d8ba4c8f031,4b532be09dd3f6d26eb53573f1111c449f9481930fba1d5141e2a1edd97381b2,0,0,0,0,0
pubhealth_train_1948,pubhealth,SUPPORT,1456560d6502fd536ff6f5e89dd5d90122e43e978b831db336bb8ed3df8038d1,932fdf86b5a2cd01acfe47b757045a4156805ba08067b8d54b2f2bd1dea9acab,0,0,0,0,0
pubhealth_train_1949,pubhealth,SUPPORT,79c37ccbeb8328a8439ead4086d052d447e1fc572898d968adb04a51e2530320,280575c53f9b1bf2ed2c73e9fb98755c2b10d79d5cffa53df42ae6a93cb4268e,0,0,0,0,0
pubhealth_train_1950,pubhealth,SUPPORT,fa020b8392cbd8894bf9aec3c5debb264999d684a9f47bf478521e6bddcfffe0,aade0da845ac313f7aea9f985da0c31ae27d275cff7ebb2eb14b08d35ea4eceb,1,0,0,0,0
pubhealth_train_1951,pubhealth,SUPPORT,5f07693d079beacd57ac5119c6c6189d13fdccb5dae2bd4873e1b17a09dcedeb,5e393c7211ac0cb29d95a44769e0bfca2a9c36e13a86013eb37085a1af90be3d,0,0,0,0,0
pubhealth_train_1952,pubhealth,SUPPORT,4cf845dd741d42c37fe9f91e3330347005e8b5da5165a827d56af50f17677b85,ed34a093a3b63db146b4c5e59572a659a198b383c931852e926b08be784244e7,0,0,0,0,0
pubhealth_train_1953,pubhealth,SUPPORT,90fa2844ffd7591a68e166f9c7fdd2ffebd7139188233d3aef21d723ee9239c2,28a60ca50225aeb1400efcae40dc1e79f86681d33ee7eda1308b2ee3836edc25,0,0,0,0,0
pubhealth_train_1954,pubhealth,UNCERTAIN,6834ed1bedbf964df2e45b10f38d7e248f4e3eecc1dffddce8be1797b889d27c,0dd5c609fb50ed9c57050ce9d52c0c6681009697f2e795c63859ea1a89c8df94,0,0,0,0,0
pubhealth_train_1955,pubhealth,UNCERTAIN,fb8cfd9ac670d9d8a6b4206e8ae606d8488585b22ab5be723d8b321c9274cf63,6c292f7dd00f6a647e39106e698a01ed2ed0355479542ef68f3c7152dbfa4443,1,0,0,0,0
pubhealth_train_1956,pubhealth,REFUTE,84e1e008a5f18d64ea640d1bbba84ed8185e9edfd4bfbf587953366e7fd1fcca,801a50380a53ad898eebae7ebd8e2ff4d2633d166378b293068a768603f8af3b,0,0,0,0,0
pubhealth_train_1957,pubhealth,SUPPORT,3a27ce95a91f133aad382b9d8d57c1953b8bc08dcadca2b35552ff133f83a804,dd7a4df2484eaf3876d05a5c6828e5726a6b8f5ef2aca8c7e5d7f6432e902f31,1,1,0,0,0
pubhealth_train_1958,pubhealth,UNCERTAIN,d6e0ad2b371a8ab85c312e945181ab270d4de6df7b9d0dec58fd494d1663259d,32a7ffd12e060c1c2818806db92f5a1c890a9923dcc651d0360000730e9c55b3,0,0,0,0,0
pubhealth_train_1959,pubhealth,SUPPORT,848ddf80cab5a9e2110d96213831b4bfb0ec0f52b6739356437909206b2c8c8a,e648961624efb24f7d038b48a45026982a277c7f0682454950121c4ebd3bd586,0,0,0,0,0
pubhealth_train_1960,pubhealth,REFUTE,619e2fb879c8a9e1eba4466d9a98e1d4bacbb68d06346cff8a2b92fb7a5e8ae0,cea24d18824d0e69baad41ed8da46a730b278921ab1fc2982157a0512ba0e0ee,1,0,0,0,0
pubhealth_train_1961,pubhealth,SUPPORT,a7d5fb4e0288a7703025204832fc55a416863daa492db26a77c2bb7b5b3a2f8c,20f63ec8fb195b5c8f2c2f0acdfd820be9820de69f95b7a6eec446b65c10225d,0,0,0,0,0
pubhealth_train_1962,pubhealth,SUPPORT,0fcf31f2c7a06d08b44d42d20166f89d4238a7533c9ab02a56e50b4d12f7a654,608facd9a7b61a76d2e6578c33917896e5783ad2a66d4a401abfe057fa32472d,1,0,0,0,0
pubhealth_train_1963,pubhealth,REFUTE,eafef92f3aa9c4d2bc1888ce11f11aed138f197d6b2a074a5fc66a56d472bd39,4aa54019b0ae502a72bbf170bc1eb3f38bb5469656ac8cf09db3722adbd82df0,1,1,0,0,0
pubhealth_train_1964,pubhealth,SUPPORT,037271b17533d39bdfd4ce18456dccef7854ec1597f17f28da6a6c2d29c62259,0b9f38b89e63479b8dc42784693f9bdd80eab0b859d3e767d279204373b1fe10,1,0,0,0,0
pubhealth_train_1965,pubhealth,SUPPORT,f81396d21c6da91b39d45d69672bb4127e54f49e371f686230e70f515e857992,759f60ffc47feace40210c6b65f6cd311219b8ed6c2800207072c72180a4fac8,0,0,0,0,0
pubhealth_train_1966,pubhealth,REFUTE,9b99bcf53c604c814ffecee2d2ed8258dee40bb8f3597cde74c448759c0a50b7,478ab0af0d6f09f4111ddb24b86e614668e52d01641410f5d93064898b9b5e34,0,0,0,0,0
pubhealth_train_1967,pubhealth,SUPPORT,88b40ddc09e9648f8786fc0adb6c7f94a79f6c56bf39ad9e528a651969edfdd5,f417f811bd3dad72a782ccb5b936eb5fa8713470eb2cd1bb323178b41be4a2ee,0,0,0,0,0
pubhealth_train_1968,pubhealth,SUPPORT,ffac839929c3a67e4c36946d8ee51a7c53fcdccf134a174401521681a966fb94,d9557362a848315146abb3198fd5a9edd816e6a8e021b710969b0ade43f8f4ec,0,0,0,0,0
pubhealth_train_1969,pubhealth,SUPPORT,7c077db37134eefe7bca68b11e82b9b28050b2a2ec03f5a08b2df6d00ae17d24,79af583d85dcfe485e57a2e2838b22cd34e4fffb6d7dc6f5ccbb1a76e47d2be7,1,1,1,0,0
pubhealth_train_1970,pubhealth,SUPPORT,e780fc956b59b7029a7ada255a68d8d5298364268fafe8f33a7bb89d5e76b113,b82cf07441b943e0f880a064e31af78357b53936c3a454844cdecdc4759a8fa5,0,0,0,0,0
pubhealth_train_1971,pubhealth,SUPPORT,a536c720eb853fd434045e0d0a9c79b57b2fa91bbf1a23d85825901f29d9b324,09b3a09030468d5fe13ee07336ec7dd38636618aa09cd477b19ce32a6eabb84e,0,0,0,0,0
pubhealth_train_1972,pubhealth,REFUTE,4afba2d3eb812706639f986440685a22f126aeef4e68279c9a711f43d9a7c9bc,7b006da387013dc6e3d0285902fb6c6927fe32288a34a777d5090089979efa15,0,0,0,0,0
pubhealth_train_1973,pubhealth,SUPPORT,41be86ea77f3a5a50191ca25f6c5362e4aeeeb7218f5426582061a486580f0d5,c2cbb486d20242ba6e1a29b2f5b2d4621041d940f69e80d787aa1d4001eaf107,0,0,0,0,0
pubhealth_train_1974,pubhealth,REFUTE,65cf145cdf405542ad8d53f648de7e2f77e978290ba128d0cdfabe9199ef0d7e,b2dab2f277c05caa8e5681ded0594f9414b883e05e0b59f8c21c4213ec86c549,0,0,0,0,0
pubhealth_train_1975,pubhealth,UNCERTAIN,5ef90db8656f5fac894c1ace8f468ddaba920b3dd1a7c6e87b0988ca5a0b4d21,22e6d37057a01ed83654a8fd95f7b043acfc0f4f32cab91f3fdc07e6a709f8e0,1,1,1,0,0
pubhealth_train_1976,pubhealth,SUPPORT,c84223f48eda2cc44b7861950345e56c3d48aa3a41a15ca19af1e99233a10aa0,985b87a5ce6e7d335c4d7f32b6fcf2a04e9ef87931ce9067108b3bdf3a681dce,1,0,0,0,0
pubhealth_train_1977,pubhealth,SUPPORT,913a19cf114341ded892d4dfd8d476744ac81fc549562dcb5a7bdd5b0836d150,205573ae33bd647e153ce62c540e0128a9827e49bfa8b74ca71df775dcecefca,0,0,0,0,0
pubhealth_train_1978,pubhealth,SUPPORT,64a655e0683c5fad365b144eb35982b07d43bf8d54e0d064729bcc2edcf9a565,9b4747d1065528c64f70629dd07867868d37fcb405e96afbae27728e165b7ca2,1,0,0,0,0
pubhealth_train_1979,pubhealth,REFUTE,a10730fba91882ae328ea181cfc76c48212f2d607eb5491406d19f7b01a43434,73142f9944ce9538f8bf9ac87a68e35a4ce7c24b4fb26e33444462646f54f12b,1,1,0,0,0
pubhealth_train_1980,pubhealth,SUPPORT,3bea1f82e523eb64139f9b3e6462bf0353cdf271a9b15c015c9d38f2395e2e02,063965e0b6bc2a6a2608f2f30ac5af0cb84bd2057ec4bcd8c2ad1e55375ebe2c,1,1,0,0,0
pubhealth_train_1981,pubhealth,REFUTE,9a6bd98ea9b3b801eab04e48f5be1351909f436f46ed7d7e3b60d3d98452e992,bfd07876ef89b21c4ea90d381895e86d344023b68aeb37b7a853ef24aaa86952,0,0,0,0,0
pubhealth_train_1982,pubhealth,SUPPORT,0a091d29ac47edcc9f7b67174b015a83995dca57fa65ab287024176dc95f7010,08c22d470ce00d609d4438427d8a5efd35cc6efb10bb0c89d9fca8a2f85a2596,1,0,0,0,0
pubhealth_train_1983,pubhealth,UNCERTAIN,3438a90a46773c84ccdf94fcdb6c32d61741f15922ca2c7432119e395b8d6abc,43cb0b34b6332719aeaf1826dd8675dcba720b517d71df34867b2792c8293dfa,0,0,0,0,0
pubhealth_train_1984,pubhealth,SUPPORT,2846d51a23032bcd1cff4322826b60b36401052e4a56967092907265d408f35a,8c6315385e2db5a62f500be41ac964f42c038940717d9012487228cc2600b088,0,0,0,0,0
pubhealth_train_1985,pubhealth,UNCERTAIN,8e06d75a7957f234b2bb63eef056d9a1e49bf40bb52d95b926f3823b7c8b3ca0,9b63c8b9ab6a808a01f3f36288c5d84d77459fe903afdbe82f684fb447b80c53,0,0,0,0,0
pubhealth_train_1986,pubhealth,SUPPORT,9751639d7915ee0425abce2cd534045811efe22bb16ff9d4cb8ffa24ed666698,f929ef19651927150aaab77e18295be75d295ba4a78140807112cc6bbcaba94f,0,0,0,0,0
pubhealth_train_1987,pubhealth,SUPPORT,6bdf21a453ba90738b444deeff167c019bb0aa472d54e557cdcbf2bd313db624,7303e338e46d4aa4d719060db09c1dc060d37549c25089bf9e70caebe6b5fee9,0,0,0,0,0
pubhealth_train_1988,pubhealth,REFUTE,2e7f301372550cabea4ea684d97b011c91fb24695a47ef6d3f0ec2c7e0c2c813,b510fe2a6fd3dda610ae46f554a0bda00556781ce0c7e82ae2168d470b98a111,1,1,0,0,0
pubhealth_train_1989,pubhealth,SUPPORT,0149e6e9d461a861b4c7cd695d60575afaa05a6b82baf14b72c2568a6e736af1,4f0407bd2922ed817adaed24cd688451d7d5c7f115068aa00b62f401f15791c2,1,0,0,0,0
pubhealth_train_1990,pubhealth,REFUTE,835c5f68108a803e60e0a1d448db780cb8d4a67a9459844fba3276e36c17678c,a24eca08c376a667d83ecdb8f0299804f670872c405a55b54092c41042bd8752,1,0,0,0,0
pubhealth_train_1991,pubhealth,SUPPORT,c49ae5b5a29130d1c52fc5f4da5a31842237026ba4c52ccfdfd60014a5017028,4438b001d5dea78243fc6ace1688560accb03c0999c6cf7f27a5c5e2a2223806,0,0,0,0,0
pubhealth_train_1992,pubhealth,SUPPORT,385eb99859c370508ed331e01c726aece1caece1ba8cf77770ece440e49ca1b9,a5374dde6bb7caa5cc12b21dbe8a72491ad51e1ef9c79480d5f6d26fc31d8447,0,0,0,0,0
pubhealth_train_1993,pubhealth,REFUTE,0460c0c7a555526566c5c73d02c2ee3496d1c5e7ece88e46d48f5de968d8e5a1,23e5ec5074e7efa55954ebc0b7dab210e0e3ea8c6cd0012cb2f4036679bd2b67,0,0,0,0,0
pubhealth_train_1994,pubhealth,SUPPORT,93977533855cf082c898c5aa4a362bd21633d2960891715a58df3e0ab1fea421,ed2e09081fc6ac19f778a638c8a5fa94deb30ebac10330992b27fa2852ec6124,1,1,0,0,0
pubhealth_train_1995,pubhealth,REFUTE,6abab52fff34e6f75aaafac63fcb2619d099ec8d677b044a1fefeaedce70f60d,54441190630acb3e9dd7cc884a191ccac7d6bd208bdb5748b285d46eeb463412,0,0,0,0,0
pubhealth_train_1996,pubhealth,SUPPORT,3b7955c322a1c7bc27bd7272cb346467d838c24240ab15df81e95a9efa14f897,46e2ebe76f2325e3a3d81ff8164f652df40bfeb82e334c8fed45eda51296b94e,0,0,0,0,0
pubhealth_train_1997,pubhealth,UNCERTAIN,c3c4bb3e1e639ff0188b3f6aafd6fbb2c34dc8c561bb0af9fcaefd455a67e646,af24bc140a5b589373635415dc00bd753b3615097a7c7d7973b0501f8a22c464,0,0,0,0,0
pubhealth_train_1998,pubhealth,REFUTE,796d91358f11b6699a902e1344cbbe4a9af2fc357584f486076bd0052a7542a7,8a6298e8ebdcdfdc429fcc9cc540077082cc690c313008f64d88d435c7d76048,1,0,0,0,0
pubhealth_train_1999,pubhealth,UNCERTAIN,7645af8842a7b62e41921077d5897d1e456bb757490fef3e757af230cc083ad6,1d007ee2cb230f6b667ff6a895d5d0dbf91717e1b489071ef9e4d439d5a22c03,1,0,0,0,0
pubhealth_train_2000,pubhealth,SUPPORT,9679092964194595d89331414673a506734f5a7023d3add6842a9970d1e3038d,561581582927d33e7cab1d562e8fafb466a534295222c4cd9557a3574f9cb872,0,0,0,0,0
pubhealth_train_2001,pubhealth,SUPPORT,8a23733bd590e489c3ace707d9868688be4dcf890b167e63443836a1c017cd19,e19d9ea8e6547503f70ac72d8c44fcbf99db555390ec62359fda9ada5c291477,0,0,0,0,0
pubhealth_train_2002,pubhealth,SUPPORT,5947b1ae0b94d388ed9b392cd2a89500d785372f4ca21a98a11aac124ef9a5c4,7502618a07d07a798c1945325b92a2aaafbd039277f865c738d239b824b7876b,1,1,0,0,0
pubhealth_validation_0,pubhealth,UNCERTAIN,d187c92d0a8707daa0e51da8e9ae822f8ae176abde1cfba352e3380c5f191c58,59785c8ead069afab0b86d78b0553a46d1e966fee5f8f960b9b8c6896b30c6db,1,0,0,0,0
pubhealth_validation_1,pubhealth,SUPPORT,357a4f5a9804d0fbb7585f66df34d05633e40fd48f15dfa348d69f10057d66a8,a9eb56cc96a9d0971024004afde2cfb0a0e0f494b54c166f7e81bc58f5361e98,1,0,0,0,0
pubhealth_validation_2,pubhealth,REFUTE,d9d2060cb1dbbb9f1581b561707ac1b01e247099d09e45bbeb4195899df11c33,261d742bb0c61e8f550f1a9e4f717cc811d7e9a88c18535b3607bb0eaf9639d9,0,0,0,0,0
pubhealth_validation_3,pubhealth,SUPPORT,2390615f830bf847fb49cbc581d94f7632756ae9d56c39bb48ec4837c3250f1a,a6eeec9f13399514488932277137b12921f83eae8ffc249111cc24c10ff80589,0,0,0,0,0
pubhealth_validation_4,pubhealth,SUPPORT,f8ce0285251918e2c24c85b94bddfa990f55566e30f83e5c903c48ab40132c64,41bd7e7d1ee6518cf72500524bb292a26142cd93c2fcdfd4d7828e9cdee387aa,0,0,0,0,0
pubhealth_validation_5,pubhealth,SUPPORT,7f8cbce0568bfef5723c32523bc4530a15b3ae760ca195e1a196c8027c12ad6c,2ebf2438f6453cff0acd0ec10eb354aaf889f33ca3dc74c81642c0269e1aa152,1,0,0,0,0
pubhealth_validation_6,pubhealth,SUPPORT,3a53bf4bf9865c689806a733a37b2579345592614c6a5aea81a2fc621931b1d8,43afe1cb55072ab900b7473a1378512bf909f63693cc739a70dae3bd2466bbbe,0,0,0,0,0
pubhealth_validation_7,pubhealth,SUPPORT,63a72e6629a59d624e1dc90458802491923ceb183b12f2cb1af99d9ae1323ab3,a8201d9874fa3797df9339e8a5189456efdb27afc511130e58456ea476f8e158,0,0,0,0,0
pubhealth_validation_8,pubhealth,SUPPORT,8cabb3e15dc5ac3f22b314c04208d2eb51068d6825ec6965f26022338ba89acd,82a8807870505d36ed8e27ed48755592f8c5237a08e1870635447ed4f24410cd,0,0,0,0,0
pubhealth_validation_9,pubhealth,UNCERTAIN,3c29abac2d68b4a24e6e9289df9781789fa56d18a61ae941ee99705eb576074e,9bc3eb4db705482e654b6f79661d7d4331a15f8e18c88629ce87dc5c2a5bb3e9,0,0,0,0,0
pubhealth_validation_10,pubhealth,REFUTE,1ee9ec8be023259b43795a492f1d0dfb75a5956e0ff2b8fd8ddb10e92f4cb3a0,a174e90e2429ac4c3f302cd269272526ec1300f685edbab8284803bbe72d40b6,0,0,0,0,0
pubhealth_validation_11,pubhealth,SUPPORT,d8bf8acfaaabede95109d458f901951e5228230499b39ac098bb40aecc0fa716,b789195ce85cf9f49ade1daf2199b47ce996fa34b2be08725ec80c032b9771f9,0,0,0,0,0
pubhealth_validation_12,pubhealth,UNCERTAIN,de5727379c97c5ccf9a0abcaac4eb5752e9f6b425789e0371d1bbb694918b0e3,52d8fb19a9474e0df416104ddf997249250d323e9e4db5dcf3eac7cc572b319b,1,1,0,0,0
pubhealth_validation_13,pubhealth,SUPPORT,95f612543dc498119d9e67919e189b623609e72f2deb4faca28cd673269ce5bb,f2161fcd4aba58fddea8e3742486015b5b6c351f332df99341632dbabc184ba0,0,0,0,0,0
pubhealth_validation_14,pubhealth,UNCERTAIN,dfdc1b44376747cef311c72f6a8bae95ef95ea5d9fa8e6009e69d5de38a0566c,bed1304e366f9abca97000093e8e0f4601c9fd57222fcea5e2f059ab578e000a,0,0,0,0,0
pubhealth_validation_20,pubhealth,SUPPORT,ade9e2001c76a7042fb1853d88b70af55cddfdca2db5d432c0a2142e362f1243,1c192ff61b00209120c265d95a16dc3b63761d52a069e92def84e92ed8592758,0,0,0,0,0
pubhealth_validation_21,pubhealth,UNCERTAIN,ddddcc8c4cbb129c46fcc82a9020cee32a834b212f92330bb9c270dd4125dbff,7b0656483cc09b82cdccd88033becee6814732f7e59461a1579f8a0d43b9d6a1,0,0,0,0,0
pubhealth_validation_22,pubhealth,REFUTE,17d92fcc0ae27514bccf28dcb54289cd48f862af6c76a1c8dcc67bcce3eddf77,9203a2c7ad069dc80a2eca3a8cfac2d86f396f1520b4b15ebe9861429d38b201,0,0,0,0,0
pubhealth_validation_23,pubhealth,SUPPORT,6eabe6ab26e5d6b04605acb0fa37c88127850c07444d0904b0be7af7a73a34e1,505d0956d4b377b25d4decff9af36b19df0ae2abd9109c1342b9d6ce9725908d,0,0,0,0,0
pubhealth_validation_24,pubhealth,REFUTE,cb122602af1a34d598beef18541dd6cd3c390a673d6dc5c02c11d284b7529be7,b3a4b505b5896a42e7f9ef99e00e847045ba38f593becd998ecb9e4e8f235ea8,0,0,0,0,0
pubhealth_validation_25,pubhealth,SUPPORT,d120b381a32468b42dfe6423f75860e775eaae11c686c3b54f20f77482e28490,cb4a7b3fd53ac9e43207364482ec301c8646f4f5f8a88eb99d6aaefbd357245c,0,0,0,0,0
pubhealth_validation_26,pubhealth,REFUTE,79db99dab880d146896aa69932de5eaf1762d075e7db4b066890a2dc83289237,acf4ba993ec2e8f84464cb669f503c16fc2837bf3b824257f5016b55e9f5cd47,0,0,0,0,0
pubhealth_validation_27,pubhealth,SUPPORT,3b3faddb94406b09963ba62680ed05e99f1b5f4ac15801843ca1daa5a1bb0a42,7738519746c3b1b6e6ee2db59512ec92dc140fc00af07dfc360bde640e05f9ca,0,0,0,0,0
pubhealth_validation_28,pubhealth,REFUTE,49b665bc29f42641b5816642def9fe19c06f9acb28cc50e38c22a768a1e9170d,54876e836456574f2a6cb6173bdc34292e6f40e0962ac8e506f9ce031da63fed,1,0,0,0,0
pubhealth_validation_29,pubhealth,REFUTE,67631718fbf82833d988f8a8bbb1c44a63002a2d9c44882eb509b0b44f6ab4a9,af781aaeecc9519b1a435e7fd8d273dddffa8c04f24f56c341ded1bc895300d5,0,0,0,0,0
pubhealth_validation_30,pubhealth,REFUTE,40de275e961f561aceb13a5bb25b9c998328ba444baf5b96a6a4747531baa055,06a2b56e70c7e62c3e370f488d85a27163c1164c12f3ab66c2f7333f7f228d6b,0,0,0,0,0
pubhealth_validation_31,pubhealth,REFUTE,b39b541ba536ab74099493c6fbbfb899b382b9b9fcfc998ddb8bd8fe1cec993a,80f4ca51f1cc9a92d685e3c12337e126f6868693daa98b47548af17af422a716,1,0,0,0,0
pubhealth_validation_32,pubhealth,SUPPORT,c7bcd224a5a62ea50478ce6944eb0613e7017475f79ea84aaded5fe0ab44b1c0,308291d225b8ba420ad7b2f0e85903c6882dec0abf58d5e5b29aed0369de12db,0,0,0,0,0
pubhealth_validation_33,pubhealth,UNCERTAIN,4f46ed8297ec9ac47036d05d6ec3033a5b89f692e8de772be5b3eee527eaa554,f473fc394f2e1f1629d0fa4262094f4a63119ef06db63f1d12c75a30f1e4e2d0,0,0,0,0,0
pubhealth_validation_34,pubhealth,SUPPORT,74e95c4028fb9e6b8fabd30f673ea5184892d49a37fdfd763b84b683a20d2a29,b5e9fc4b71fd021ebf7f07454c1be430f9746ae7d524c57f555394e4918e41ee,0,0,0,0,0
pubhealth_validation_35,pubhealth,UNCERTAIN,a28c7d7b9f6265198b328fab1dce44532b03665731ac58a80da91371813ecad1,f86ea11883ca33395ce0909745eeca80133a0d5f8b0b651a8e1da76714f85eb7,1,0,0,0,0
pubhealth_validation_36,pubhealth,SUPPORT,36a36b0998dc61fd41fad0758b5072de84a96c8c1c2f93b83ec9029ce48921e6,e5213c05504b81c286948821e138925114d92a880ba23d53716ba0a7994870aa,0,0,0,0,0
pubhealth_validation_37,pubhealth,SUPPORT,2505202d1996772bd54e233eabadc64042f8ec910efd3826d932f56feb9714ff,1fa4259c5731e8d8eade076c0c1919fa1a4ec71cbe58ca0897b61a8a88c4ea59,0,0,0,0,0
pubhealth_validation_38,pubhealth,REFUTE,9d5911a32df0e5f97c1c8c56635d2b5e62a6fa615d62893195dbf377a14d35dd,73c11ec7f8e6d566e2e64825336dbf32cfa5fb358a347102396a6e7a014148ac,0,0,0,0,0
