record_id,source_record_id,dataset,frozen_gold_label,sampling_frame,selection_rule,selection_order_within_label,normalized_claim_sha256,normalized_source_sha256,component_id,outer_fold,near_duplicate_threshold,selection_seed
medfact_bench_1268,medfact_bench_1268,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,82,f85d2ab8719b0992fd943da328a245e23a2eb8495ed45b66cdc5cd61abd4ceaa,abbe8501b0e0625ef79701d6aee710b297c6c264ea5dbc29051b277a85dde843,pair_component_0072,3,0.9,20260618
medfact_bench_1269,medfact_bench_1269,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,140,b1ad63b242dd1bb5eb679af77a5b2a4da42bf9c19d0ef76505b51e37272c40dd,3c23de68972106716d370c31ef2a671de3572ff0c6d5611b6b58c9d27c922e54,pair_component_0073,3,0.9,20260618
medfact_bench_127,medfact_bench_127,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,81,55c858c9dd41272a054fc4af2d3e9e7265d18055c89a42f125bd74455788f7ac,dfd3a883df26b8e842061613d81c55a51178db12541d7373d6723995b4723229,pair_component_0075,3,0.9,20260618
medfact_bench_1270,medfact_bench_1270,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,141,b1ad63b242dd1bb5eb679af77a5b2a4da42bf9c19d0ef76505b51e37272c40dd,3c23de68972106716d370c31ef2a671de3572ff0c6d5611b6b58c9d27c922e54,pair_component_0073,3,0.9,20260618
medfact_bench_1271,medfact_bench_1271,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,142,b1ad63b242dd1bb5eb679af77a5b2a4da42bf9c19d0ef76505b51e37272c40dd,cf31cddf19cc986439923f33f0707ddb1759828f577879a9238cbbd95f71a052,pair_component_0073,3,0.9,20260618
medfact_bench_1272,medfact_bench_1272,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,143,b1ad63b242dd1bb5eb679af77a5b2a4da42bf9c19d0ef76505b51e37272c40dd,cf31cddf19cc986439923f33f0707ddb1759828f577879a9238cbbd95f71a052,pair_component_0073,3,0.9,20260618
medfact_bench_1273,medfact_bench_1273,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,144,b3f73a80d3962c21809be4546100f4af1120efd976a4d9b6d5f207fb2d869a9c,106d9ff6491f166e6a19c590c0741319857bcde3b81d58c32d269c604a5a8b60,pair_component_0074,1,0.9,20260618
medfact_bench_1274,medfact_bench_1274,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,145,b3f73a80d3962c21809be4546100f4af1120efd976a4d9b6d5f207fb2d869a9c,106d9ff6491f166e6a19c590c0741319857bcde3b81d58c32d269c604a5a8b60,pair_component_0074,1,0.9,20260618
medfact_bench_1275,medfact_bench_1275,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,146,5f269a9068e5d14176df3c3c5269c1d474ec39da2dbfa8b42b0fb4c959360beb,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_1276,medfact_bench_1276,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,147,73a2df043e63750acde517822b764d9921d8ad97cb8005d59f3814591be3d0ee,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_1277,medfact_bench_1277,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,83,916c88568951640e1d11e609a22e37f60476d060e09c6703361f7fee88718a1d,7b0b61b516507b5123637b07151acbdfad709e5cd827f1d9b1ca067430c83d68,pair_component_0069,0,0.9,20260618
medfact_bench_1278,medfact_bench_1278,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,148,aefef1114ad5760dad656f8b09cfea5ea06d2f0de08bb8b8963d94381d6df8e9,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_1279,medfact_bench_1279,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,149,aefef1114ad5760dad656f8b09cfea5ea06d2f0de08bb8b8963d94381d6df8e9,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_128,medfact_bench_128,scifact,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,150,3a4a49791c7b6961982cb2be6c87f913051bb05daf2243ac5cbf3e29747f6ee4,dfd3a883df26b8e842061613d81c55a51178db12541d7373d6723995b4723229,pair_component_0075,3,0.9,20260618
medfact_bench_1280,medfact_bench_1280,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,151,aefef1114ad5760dad656f8b09cfea5ea06d2f0de08bb8b8963d94381d6df8e9,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_1281,medfact_bench_1281,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,152,ef6fa07eb9cce9b75b9127fc96e7b3b159bf8f698eacb9fd354302dec461616e,7aeab28a92b54f527166dbfd28ff934b5c671c6748dad0577a1f6a57b1ffa393,pair_component_0069,0,0.9,20260618
medfact_bench_1282,medfact_bench_1282,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,153,ef6fa07eb9cce9b75b9127fc96e7b3b159bf8f698eacb9fd354302dec461616e,7aeab28a92b54f527166dbfd28ff934b5c671c6748dad0577a1f6a57b1ffa393,pair_component_0069,0,0.9,20260618
medfact_bench_1283,medfact_bench_1283,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,154,ef6fa07eb9cce9b75b9127fc96e7b3b159bf8f698eacb9fd354302dec461616e,0f6ccc9cb1393dc411049076fb68f1a280f7e5b200d050458ec8eb0244ee920b,pair_component_0069,0,0.9,20260618
medfact_bench_1284,medfact_bench_1284,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,155,f7d70d1f04fa7732d4ea1fabda225b163d7700edca3491bd9b054645ff4c8027,e61590f7e993f6019108de159e9382c724ce3f8633e1cbc52762c62a5f49429b,pair_component_0076,4,0.9,20260618
medfact_bench_1285,medfact_bench_1285,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,156,f7d70d1f04fa7732d4ea1fabda225b163d7700edca3491bd9b054645ff4c8027,e61590f7e993f6019108de159e9382c724ce3f8633e1cbc52762c62a5f49429b,pair_component_0076,4,0.9,20260618
medfact_bench_1286,medfact_bench_1286,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,157,38dea7fd7414f05ae36b29de499caf40296f87de3b1d98eb59ba6fc17e5d9080,fb5d6e1da5e3091f9c950ce641d90e602857eb14792fcb3f92d59e5d3140f9a0,pair_component_0069,0,0.9,20260618
medfact_bench_1287,medfact_bench_1287,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,158,38dea7fd7414f05ae36b29de499caf40296f87de3b1d98eb59ba6fc17e5d9080,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_1288,medfact_bench_1288,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,159,916c88568951640e1d11e609a22e37f60476d060e09c6703361f7fee88718a1d,69c3ad6eb7ff0a0bba39e73acdb5ccc3cda93f68abc02b28287c76b39897d8b1,pair_component_0069,0,0.9,20260618
medfact_bench_1289,medfact_bench_1289,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,160,916c88568951640e1d11e609a22e37f60476d060e09c6703361f7fee88718a1d,fb5d6e1da5e3091f9c950ce641d90e602857eb14792fcb3f92d59e5d3140f9a0,pair_component_0069,0,0.9,20260618
medfact_bench_129,medfact_bench_129,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,84,bb3dfdc474c9ee9c8ba346b8661ccb501097019ade75a00ef933ebdc09b2d405,3646e4c8cecbe223df04be85ccc9c9e86c99c32e01e90755909cb1a575befd44,pair_component_0060,4,0.9,20260618
medfact_bench_1290,medfact_bench_1290,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,161,aefef1114ad5760dad656f8b09cfea5ea06d2f0de08bb8b8963d94381d6df8e9,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_1291,medfact_bench_1291,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,162,ef6fa07eb9cce9b75b9127fc96e7b3b159bf8f698eacb9fd354302dec461616e,666e88e5c42a8fde9c0790ea33a0f142f03e0cd0b94ad2290a8330a9a3e70833,pair_component_0069,0,0.9,20260618
medfact_bench_1292,medfact_bench_1292,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,163,ef6fa07eb9cce9b75b9127fc96e7b3b159bf8f698eacb9fd354302dec461616e,666e88e5c42a8fde9c0790ea33a0f142f03e0cd0b94ad2290a8330a9a3e70833,pair_component_0069,0,0.9,20260618
medfact_bench_1293,medfact_bench_1293,medaesqa,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,82,ef6fa07eb9cce9b75b9127fc96e7b3b159bf8f698eacb9fd354302dec461616e,d6b3c4b7ebaac09d7c75a7887126503cd8e6caab5c9fa15ac5a1d453db8fa2a3,pair_component_0069,0,0.9,20260618
medfact_bench_1294,medfact_bench_1294,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,85,ef6fa07eb9cce9b75b9127fc96e7b3b159bf8f698eacb9fd354302dec461616e,7aeab28a92b54f527166dbfd28ff934b5c671c6748dad0577a1f6a57b1ffa393,pair_component_0069,0,0.9,20260618
medfact_bench_1295,medfact_bench_1295,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,164,ef6fa07eb9cce9b75b9127fc96e7b3b159bf8f698eacb9fd354302dec461616e,7aeab28a92b54f527166dbfd28ff934b5c671c6748dad0577a1f6a57b1ffa393,pair_component_0069,0,0.9,20260618
medfact_bench_1296,medfact_bench_1296,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,165,ef6fa07eb9cce9b75b9127fc96e7b3b159bf8f698eacb9fd354302dec461616e,7aeab28a92b54f527166dbfd28ff934b5c671c6748dad0577a1f6a57b1ffa393,pair_component_0069,0,0.9,20260618
medfact_bench_1297,medfact_bench_1297,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,166,20f9cb7e5c3b0135ff161994a1563ba25086aaff2b293f39768f93e15a2d61a2,8c913b7fdd0920d57e6fe30af934c3c90d4023e3e2177809eac8b1fc8e3cdb0f,pair_component_0069,0,0.9,20260618
medfact_bench_1298,medfact_bench_1298,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,167,20f9cb7e5c3b0135ff161994a1563ba25086aaff2b293f39768f93e15a2d61a2,04720ac1ce015f3d40b61c2021c4e9ea66a71708108d05ce2f8a7d8259e9e6c2,pair_component_0069,0,0.9,20260618
medfact_bench_1299,medfact_bench_1299,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,86,20f9cb7e5c3b0135ff161994a1563ba25086aaff2b293f39768f93e15a2d61a2,c30118b8d036d6495207a2e6497165a47774f87dbe6a46a346da2317fd85b47d,pair_component_0069,0,0.9,20260618
medfact_bench_13,medfact_bench_13,scifact,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,168,57fd9a903dd4bfbbc3981f00a2bb1105ca7e8843067f218315f95e955d499d76,b0a98bea4678df2f8d67da0d769e472d651bc5b558c093a08bbc7cd138962d10,pair_component_0077,1,0.9,20260618
medfact_bench_130,medfact_bench_130,scifact,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,169,2d163006d086fcc8b96d2c6a56f5c866b8bd5f84251d78b8a08fdd446c6f8465,e0218e922878ce0579009a60e623986195d065193cd63ede61682a0032598856,pair_component_0078,1,0.9,20260618
medfact_bench_1300,medfact_bench_1300,medaesqa,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,83,988a36c630e0b22ae300ac634a0f99479b995a04db037b55e0fc66a828369642,7ce241a5440527086aeffbe37de7641af17971d208626fa70f56a10113e7f727,pair_component_0069,0,0.9,20260618
medfact_bench_1301,medfact_bench_1301,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,170,988a36c630e0b22ae300ac634a0f99479b995a04db037b55e0fc66a828369642,72fdd879df081c5b2a07513a3ae9e1b15d652f706b567c85653f84bd10a0ee1c,pair_component_0069,0,0.9,20260618
medfact_bench_1302,medfact_bench_1302,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,171,988a36c630e0b22ae300ac634a0f99479b995a04db037b55e0fc66a828369642,3fabab4e514e1bb029ad81461f5d98c65ebfde5bbae6976ede3ebbb789145a2c,pair_component_0069,0,0.9,20260618
medfact_bench_1303,medfact_bench_1303,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,87,58718a70f851d7e291ad8861103ce3f6a8bfbf75084a9e7fef0f6363eab0c4a9,53cba6c359012ddb7da5ae54394b98e747c08b42f954fcbee794435e2f7c203e,pair_component_0061,4,0.9,20260618
medfact_bench_1304,medfact_bench_1304,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,88,2a65390c2cfde06fba00dd5d789fd988bf34ee4bab6400b1df6e5da3991f8abb,53cba6c359012ddb7da5ae54394b98e747c08b42f954fcbee794435e2f7c203e,pair_component_0061,4,0.9,20260618
medfact_bench_1305,medfact_bench_1305,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,89,7e2f1cb4555f8a14b9baf7e29bd89e3c3db979373a17f8175d3b584168eed008,53cba6c359012ddb7da5ae54394b98e747c08b42f954fcbee794435e2f7c203e,pair_component_0061,4,0.9,20260618
medfact_bench_1306,medfact_bench_1306,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,172,b230cf5b2aba92183e87bc380a2fcb0b1ca3d3ce7f93a615de50d8c54375b668,ee59f8a9315f50ef8829295fd68aec1ac8213124bc9b632f52ae659369b3673d,pair_component_0069,0,0.9,20260618
medfact_bench_1307,medfact_bench_1307,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,173,b230cf5b2aba92183e87bc380a2fcb0b1ca3d3ce7f93a615de50d8c54375b668,ff5657e2ba79a8cdd349846553093427b7aa4ff971010fdf90873140be8db9c0,pair_component_0069,0,0.9,20260618
medfact_bench_1308,medfact_bench_1308,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,174,b230cf5b2aba92183e87bc380a2fcb0b1ca3d3ce7f93a615de50d8c54375b668,6a7ea9d79822880ebfcbf4c46cab0d76c8a66729a5a4fcb283079aa2feb53b40,pair_component_0069,0,0.9,20260618
medfact_bench_1309,medfact_bench_1309,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,175,cb5dffebf4554df3bf91f4088298e7147dc82f3ffe5a6abc79c9df82a37f2f10,666e88e5c42a8fde9c0790ea33a0f142f03e0cd0b94ad2290a8330a9a3e70833,pair_component_0069,0,0.9,20260618
medfact_bench_131,medfact_bench_131,scifact,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,176,f9b27ad99dea9822dcd8701a3782ff17cc87871ecf060037c8fa8171225f4489,87a6f1e553591ade2a08c98fceb42e5ec0164db15c2ae8c2f8827a4de44c4d1a,pair_component_0079,3,0.9,20260618
medfact_bench_1310,medfact_bench_1310,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,177,cb5dffebf4554df3bf91f4088298e7147dc82f3ffe5a6abc79c9df82a37f2f10,666e88e5c42a8fde9c0790ea33a0f142f03e0cd0b94ad2290a8330a9a3e70833,pair_component_0069,0,0.9,20260618
medfact_bench_1311,medfact_bench_1311,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,178,cb5dffebf4554df3bf91f4088298e7147dc82f3ffe5a6abc79c9df82a37f2f10,25ec57849bf0288508bf8ec5cb2c97926f212a7d5fb62f726ac4d23fc79bcbcb,pair_component_0069,0,0.9,20260618
medfact_bench_1312,medfact_bench_1312,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,179,cb5dffebf4554df3bf91f4088298e7147dc82f3ffe5a6abc79c9df82a37f2f10,417a80daa9c840db12f6f056902fd4be7cec3632e6de714fbf582e4a6008947d,pair_component_0069,0,0.9,20260618
medfact_bench_1313,medfact_bench_1313,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,180,908314c93a34aa972dd9937d55f2f6f3745a554354be7b67238c826363cf69a2,4ab059135a2adeaf68a9a43309db2b96822e167a91d387b586b46646bf20f6df,pair_component_0069,0,0.9,20260618
medfact_bench_1314,medfact_bench_1314,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,181,908314c93a34aa972dd9937d55f2f6f3745a554354be7b67238c826363cf69a2,ff5657e2ba79a8cdd349846553093427b7aa4ff971010fdf90873140be8db9c0,pair_component_0069,0,0.9,20260618
medfact_bench_1315,medfact_bench_1315,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,90,908314c93a34aa972dd9937d55f2f6f3745a554354be7b67238c826363cf69a2,ff5657e2ba79a8cdd349846553093427b7aa4ff971010fdf90873140be8db9c0,pair_component_0069,0,0.9,20260618
medfact_bench_1316,medfact_bench_1316,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,182,f6f8a5159515cf11920a6cbc85441854114c69fab0b2714673061ce4bcac1fff,ee59f8a9315f50ef8829295fd68aec1ac8213124bc9b632f52ae659369b3673d,pair_component_0069,0,0.9,20260618
medfact_bench_1317,medfact_bench_1317,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,183,f6f8a5159515cf11920a6cbc85441854114c69fab0b2714673061ce4bcac1fff,6a7ea9d79822880ebfcbf4c46cab0d76c8a66729a5a4fcb283079aa2feb53b40,pair_component_0069,0,0.9,20260618
medfact_bench_1318,medfact_bench_1318,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,184,f6f8a5159515cf11920a6cbc85441854114c69fab0b2714673061ce4bcac1fff,aa9630ef67fdb0fbe824456fb2a7a88d4b51ce60079cb9246a4e6a82e426ee52,pair_component_0069,0,0.9,20260618
medfact_bench_1319,medfact_bench_1319,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,185,a7b5cc64ee40d01ff64d1f13dff257c69e17257efdd931f9f9ff716389cd69ae,417a80daa9c840db12f6f056902fd4be7cec3632e6de714fbf582e4a6008947d,pair_component_0069,0,0.9,20260618
medfact_bench_132,medfact_bench_132,scifact,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,186,7a51bfcc7ac55a47db4529d1a15a730ac49e14debcf67c54c2a725a2825c94ac,630289442b1e1023a4e29c9e0458eda5c3fa456f4ff1ab420278b0bd25cee28a,pair_component_0080,1,0.9,20260618
medfact_bench_1320,medfact_bench_1320,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,187,a7b5cc64ee40d01ff64d1f13dff257c69e17257efdd931f9f9ff716389cd69ae,4baa46af585c13c16c6ef6a59795a926e8013c7192fd6464a808442c79b63bed,pair_component_0069,0,0.9,20260618
medfact_bench_1321,medfact_bench_1321,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,188,ac9122342d2d3433c0733c6931efc3c1881f6d34e4bf9de0404f053f25da10bb,c551e5b90b63358f8101f72ad4c9c75e03b30c636c250c637668f52cff653f7b,pair_component_0081,1,0.9,20260618
medfact_bench_1322,medfact_bench_1322,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,189,c8e9faa766b66900ee74afb467e69c26252e2b01f878836a473fcd2ecca7b531,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_1323,medfact_bench_1323,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,190,b37dfb293b62d697240074f8d91b529e42a1d8868bbb0c79b580e14f868f36b9,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_1324,medfact_bench_1324,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,191,6fd1b6fb66dd39edf616eb280fd3c04f73e8241cc3069dcf16acaff285de8d85,c30118b8d036d6495207a2e6497165a47774f87dbe6a46a346da2317fd85b47d,pair_component_0069,0,0.9,20260618
medfact_bench_1325,medfact_bench_1325,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,192,5e4cdb75f3b033d0ba34bd743ea6d10af48bc04a3db158a078dca6589be99dd8,c30118b8d036d6495207a2e6497165a47774f87dbe6a46a346da2317fd85b47d,pair_component_0069,0,0.9,20260618
medfact_bench_1326,medfact_bench_1326,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,193,3c011e44092ce47a60dd2d7a03cfc119da6fba2fd0ecdd2623ce06f3654ec9f9,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_1327,medfact_bench_1327,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,194,3c011e44092ce47a60dd2d7a03cfc119da6fba2fd0ecdd2623ce06f3654ec9f9,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_1328,medfact_bench_1328,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,195,1e0db26b0176471659a656666a0d8e5f26f981c310f7a68f07436e81df926267,fbf411869f53e0deab251689442e771ec8cbbd314899a4f8db4b77df0573b170,pair_component_0069,0,0.9,20260618
medfact_bench_1329,medfact_bench_1329,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,196,eac2390ad88f51d49c02a020c8fb0c7e683dba9105fd24c0af73e83d9f16d5e1,0a4d608d28941513cb2293caeef350247537e08502bb5caf0a0b775ded311fe2,pair_component_0082,4,0.9,20260618
medfact_bench_133,medfact_bench_133,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,91,7a51bfcc7ac55a47db4529d1a15a730ac49e14debcf67c54c2a725a2825c94ac,266040f0f14812c84d74651f6bbd7804f684534f8480efa1cee796a3ffebc2fa,pair_component_0080,1,0.9,20260618
medfact_bench_1330,medfact_bench_1330,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,197,eac2390ad88f51d49c02a020c8fb0c7e683dba9105fd24c0af73e83d9f16d5e1,64c04c8a3266b9533e17b08f08b467b45d194dc34b3215e8498ccf50ac8a255b,pair_component_0082,4,0.9,20260618
medfact_bench_1331,medfact_bench_1331,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,198,520e2b2d9b14d8b9fbdc3b5528ce1c806a9eb341e9014e0b9c89b22edd92a285,fb5d6e1da5e3091f9c950ce641d90e602857eb14792fcb3f92d59e5d3140f9a0,pair_component_0069,0,0.9,20260618
medfact_bench_1332,medfact_bench_1332,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,199,47c089bf7332ebedf14adf8f527da9f6e53fe5c21a4f05b797ac57fca4779f9a,0a4d608d28941513cb2293caeef350247537e08502bb5caf0a0b775ded311fe2,pair_component_0082,4,0.9,20260618
medfact_bench_1333,medfact_bench_1333,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,92,47c089bf7332ebedf14adf8f527da9f6e53fe5c21a4f05b797ac57fca4779f9a,f04b67044d989a739546d91620c87b39685935d6e95b6f20c163453079f34d06,pair_component_0082,4,0.9,20260618
medfact_bench_1334,medfact_bench_1334,medaesqa,SUPPORT,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,200,0eb4310d1e1df3fdccd755599146ff0bb27268fbe8099c256ce48ac679cedec4,fb5d6e1da5e3091f9c950ce641d90e602857eb14792fcb3f92d59e5d3140f9a0,pair_component_0069,0,0.9,20260618
medfact_bench_1336,medfact_bench_1336,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,93,00abc0c8aa9322c29fcfdc2a7e69122c386fa91a90a018f157558ecce8e43ee4,898945beed0cd9d274a291b110864be48eb83074f1c71d64ddd60e19bb57ce25,pair_component_0062,4,0.9,20260618
medfact_bench_134,medfact_bench_134,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,94,e8530394eb378a90785001ee4f0ad53b41081ba3f5fce0e90c4c0049a7ce2537,a31acd4afbccc96a300f822ed1097f2adc66997d212858335e99f44a61fe1a13,pair_component_0063,1,0.9,20260618
medfact_bench_1343,medfact_bench_1343,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,95,916c88568951640e1d11e609a22e37f60476d060e09c6703361f7fee88718a1d,f1e6fcd538c063fd471c6649cf50b15f09f9cd3158b207044e84b818c4a7a655,pair_component_0069,0,0.9,20260618
medfact_bench_1348,medfact_bench_1348,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,96,ef6fa07eb9cce9b75b9127fc96e7b3b159bf8f698eacb9fd354302dec461616e,d6b3c4b7ebaac09d7c75a7887126503cd8e6caab5c9fa15ac5a1d453db8fa2a3,pair_component_0069,0,0.9,20260618
medfact_bench_136,medfact_bench_136,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,97,4ce6e26aace31455078ca2055b347910ce5be76dd91483a3b17301c1f05299d7,7419924f8be0a8e1134f50a9c0301f5a1fc4d3775c8aac71b008ab076a73a466,pair_component_0064,4,0.9,20260618
